Date/Time,Time,Humd_Treat,Temp_1,RH_1
12/9/2020 11:58,2:15,Medium,37.038,38.748
12/9/2020 12:03,2:20,Medium,37.537,35.466
12/9/2020 12:08,2:25,Medium,38.535,32.201
12/9/2020 12:13,2:30,Medium,39.034,29.518
12/9/2020 12:18,2:35,Medium,39.533,26.108
12/9/2020 12:23,2:40,Medium,40.032,24.063
12/9/2020 12:28,2:45,Medium,41.029,21.345
12/9/2020 12:33,2:50,Medium,41.528,19.256
12/9/2020 12:38,2:55,Medium,42.027,17.871
12/9/2020 12:43,3:00,Medium,42.525,17.199
12/9/2020 12:48,3:05,Medium,43.522,16.574
12/9/2020 12:53,3:10,Medium,44.021,13.703
12/9/2020 12:58,3:15,Medium,44.519,13.749
12/9/2020 13:03,3:20,Medium,45.516,13.103
12/9/2020 13:08,3:25,Medium,46.014,11.668
12/9/2020 13:13,3:30,Medium,46.513,10.967
12/9/2020 13:18,3:35,Medium,47.509,10.303
12/9/2020 13:23,3:40,Medium,48.007,9.593
12/9/2020 13:28,3:45,Medium,48.506,8.879
12/9/2020 13:33,3:50,Medium,49.502,9.707
12/9/2020 13:38,3:55,Medium,50,8.989
12/9/2020 13:43,4:00,Medium,50.498,8.267
